chrom	start	end	meth_score	score_calculation	num_methylated	num_unmethylated	total_samples	meth_proportion	unmeth_proportion	proportion_diff	sample_weight	score_interpretation	methylated_samples	unmethylated_samples	haplotype
chr1	1946546	1947019	-2.767545294909838	"Total Samples: 10
Methylated: 1 (0.100)
Unmethylated: 9 (0.900)
Proportion Difference: -0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: -0.800 × 3.459 = -2.768
Interpretation: Strongly Unmethylated"	1	9	10	0.1	0.9	-0.8	3.4594316186372973	Strongly Unmethylated	SPM187	SPM161,SPM180,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	H2
chr1	2215706	2215723	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM187	H2
chr1	2286714	2286732	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM187,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM180	H2
chr1	2304215	2304222	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM187,SPM198,SPM202,SPM206,SPM231,SPM232,SPM248	SPM212	H2
chr1	2516350	2516376	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM187,SPM198,SPM206,SPM212,SPM231,SPM232,SPM248	SPM202	H2
chr1	3071878	3072805	-2.767545294909838	"Total Samples: 10
Methylated: 1 (0.100)
Unmethylated: 9 (0.900)
Proportion Difference: -0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: -0.800 × 3.459 = -2.768
Interpretation: Strongly Unmethylated"	1	9	10	0.1	0.9	-0.8	3.4594316186372973	Strongly Unmethylated	SPM180	SPM161,SPM187,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	H2
chr1	3823861	3823908	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM187,SPM198,SPM202,SPM206,SPM212,SPM232,SPM248	SPM231	H2
chr1	3879556	3879570	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM180,SPM187,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM161	H2
chr1	4376331	4376479	1.3837726474549188	"Total Samples: 10
Methylated: 7 (0.700)
Unmethylated: 3 (0.300)
Proportion Difference: 0.400
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.400 × 3.459 = 1.384
Interpretation: Strongly Methylated"	7	3	10	0.7	0.3	0.39999999999999997	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM202,SPM206,SPM212,SPM232	SPM187,SPM231,SPM248	H2
chr1	7051086	7051111	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM187	H2
chr1	7431952	7431962	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM187,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM180	H2
chr1	7495202	7495212	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM187,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232	SPM248	H2
chr1	7732568	7732575	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM187	H2
chr1	8022193	8022201	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM187	H2
chr1	8102651	8102670	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM187,SPM198,SPM206,SPM212,SPM231,SPM232,SPM248	SPM202	H2
chr1	8125133	8125263	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM180,SPM187,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM161	H2
chr1	8164455	8164501	1.3837726474549188	"Total Samples: 10
Methylated: 7 (0.700)
Unmethylated: 3 (0.300)
Proportion Difference: 0.400
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.400 × 3.459 = 1.384
Interpretation: Strongly Methylated"	7	3	10	0.7	0.3	0.39999999999999997	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM206,SPM212,SPM231,SPM248	SPM187,SPM202,SPM232	H2
chr1	8312869	8312888	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM187,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM180	H2
chr1	9139591	9139759	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM187,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM180	H2
chr1	9147660	9147673	1.3837726474549188	"Total Samples: 10
Methylated: 7 (0.700)
Unmethylated: 3 (0.300)
Proportion Difference: 0.400
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.400 × 3.459 = 1.384
Interpretation: Strongly Methylated"	7	3	10	0.7	0.3	0.39999999999999997	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM202,SPM206,SPM212,SPM232,SPM248	SPM187,SPM198,SPM231	H2
chr1	9160283	9160411	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM187,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM180	H2
chr1	9304860	9304892	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM187,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM180	H2
chr1	9683734	9683757	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM187,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM180	H2
chr1	9808690	9808697	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM187,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM198	H2
chr1	10165295	10165371	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM187	H2
chr1	10986123	10986128	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM187,SPM198,SPM202,SPM206,SPM231,SPM232,SPM248	SPM212	H2
chr1	13395457	13395477	0.0	"Total Samples: 10
Methylated: 5 (0.500)
Unmethylated: 5 (0.500)
Proportion Difference: 0.000
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.000 × 3.459 = 0.000
Interpretation: Neutral"	5	5	10	0.5	0.5	0.0	3.4594316186372973	Neutral	SPM180,SPM198,SPM206,SPM231,SPM232	SPM161,SPM187,SPM202,SPM212,SPM248	H2
chr1	13428556	13428690	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM187,SPM198,SPM206,SPM212,SPM231,SPM232,SPM248	SPM202	H2
chr1	13731669	13731672	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM187	H2
chr1	13752076	13752092	2.0756589711823787	"Total Samples: 10
Methylated: 8 (0.800)
Unmethylated: 2 (0.200)
Proportion Difference: 0.600
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.600 × 3.459 = 2.076
Interpretation: Strongly Methylated"	8	2	10	0.8	0.2	0.6000000000000001	3.4594316186372973	Strongly Methylated	SPM161,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM180,SPM187	H2
chr1	14439559	14439669	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM187	H2
chr1	14466685	14466706	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM187,SPM198,SPM202,SPM206,SPM212,SPM232,SPM248	SPM231	H2
chr1	14506540	14506684	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM187	H2
chr1	15041555	15041564	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM187	H2
chr1	15057509	15057516	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM187,SPM198,SPM202,SPM212,SPM231,SPM232,SPM248	SPM206	H2
chr1	15076778	15076787	2.0756589711823787	"Total Samples: 10
Methylated: 8 (0.800)
Unmethylated: 2 (0.200)
Proportion Difference: 0.600
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.600 × 3.459 = 2.076
Interpretation: Strongly Methylated"	8	2	10	0.8	0.2	0.6000000000000001	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM187,SPM198,SPM206,SPM231,SPM232,SPM248	SPM202,SPM212	H2
chr1	15202563	15202611	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM187,SPM198,SPM202,SPM206,SPM212,SPM231,SPM248	SPM232	H2
chr1	15300921	15300932	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM187	H2
chr1	15999515	15999680	1.3837726474549188	"Total Samples: 10
Methylated: 7 (0.700)
Unmethylated: 3 (0.300)
Proportion Difference: 0.400
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.400 × 3.459 = 1.384
Interpretation: Strongly Methylated"	7	3	10	0.7	0.3	0.39999999999999997	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM206,SPM212,SPM232,SPM248	SPM187,SPM202,SPM231	H2
chr1	16076636	16076654	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM187	H2
chr1	16195959	16195973	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM187,SPM198,SPM202,SPM212,SPM231,SPM232,SPM248	SPM206	H2
chr1	16402022	16402077	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM187,SPM198,SPM202,SPM206,SPM212,SPM232,SPM248	SPM231	H2
chr1	17040989	17041002	2.767545294909838	"Total Samples: 10
Methylated: 9 (0.900)
Unmethylated: 1 (0.100)
Proportion Difference: 0.800
Sample Weight (log2(total + 1)): 3.459
Final Score: 0.800 × 3.459 = 2.768
Interpretation: Strongly Methylated"	9	1	10	0.9	0.1	0.8	3.4594316186372973	Strongly Methylated	SPM161,SPM180,SPM198,SPM202,SPM206,SPM212,SPM231,SPM232,SPM248	SPM187	H2
